2020-09-30 15:46:47.232 .\Logs\2020-09-30 15-46-47.txt is created.
2020-09-30 15:46:55.648 [INFO]    Mark: 1 sent!
2020-09-30 15:46:57.650 [INFO]    Mark: 5 sent!
2020-09-30 15:46:59.665 [INFO]    Mark: 5 sent!
2020-09-30 15:47:01.675 [INFO]    Mark: 5 sent!
2020-09-30 15:47:03.676 [INFO]    Mark: 5 sent!
2020-09-30 15:47:05.676 [INFO]    Mark: 5 sent!
2020-09-30 15:47:07.677 [INFO]    Mark: 5 sent!
2020-09-30 15:47:09.678 [INFO]    Mark: 5 sent!
2020-09-30 15:47:11.679 [INFO]    Mark: 5 sent!
2020-09-30 15:47:13.690 [INFO]    Mark: 5 sent!
2020-09-30 15:47:15.691 [INFO]    Mark: 5 sent!
2020-09-30 15:47:17.694 [INFO]    Mark: 5 sent!
2020-09-30 15:47:19.694 [INFO]    Mark: 5 sent!
2020-09-30 15:47:21.710 [INFO]    Mark: 5 sent!
2020-09-30 15:47:23.726 [INFO]    Mark: 5 sent!
2020-09-30 15:47:25.738 [INFO]    Mark: 5 sent!
2020-09-30 15:47:27.739 [INFO]    Mark: 5 sent!
2020-09-30 15:47:29.740 [INFO]    Mark: 5 sent!
2020-09-30 15:47:31.741 [INFO]    Mark: 5 sent!
2020-09-30 15:47:33.755 [INFO]    Mark: 5 sent!
2020-09-30 15:47:35.756 [INFO]    Mark: 5 sent!
2020-09-30 15:47:37.757 [INFO]    Mark: 5 sent!
2020-09-30 15:47:39.772 [INFO]    Mark: 5 sent!
2020-09-30 15:47:41.785 [INFO]    Mark: 5 sent!
2020-09-30 15:47:43.786 [INFO]    Mark: 5 sent!
2020-09-30 15:47:45.786 [INFO]    Mark: 5 sent!
2020-09-30 15:47:47.787 [INFO]    Mark: 5 sent!
2020-09-30 15:47:49.788 [INFO]    Mark: 5 sent!
2020-09-30 15:47:51.803 [INFO]    Mark: 5 sent!
2020-09-30 15:47:53.820 [INFO]    Mark: 5 sent!
