2020-09-30 15:44:57.588 .\Logs\2020-09-30 15-44-57.txt is created.
2020-09-30 15:44:59.215 [INFO]    Mark: 1 sent!
2020-09-30 15:44:59.227 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.237 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.248 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.259 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.270 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.281 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.293 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.305 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.317 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.329 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.342 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.354 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.366 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.378 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.390 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.402 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.414 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.426 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.438 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.449 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.460 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.471 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.483 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.493 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.505 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.517 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.530 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.541 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.553 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.565 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.577 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.589 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.601 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.613 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.625 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.636 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.647 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.658 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.670 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.681 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.693 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.706 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.717 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.729 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.741 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.753 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.765 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.777 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.789 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.801 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.812 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.823 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.834 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.845 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.856 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.867 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.879 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.890 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.901 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.913 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.925 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.937 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.948 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.959 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.970 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.981 [INFO]    Mark: 5 sent!
2020-09-30 15:44:59.992 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.003 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.014 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.025 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.036 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.047 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.058 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.068 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.079 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.090 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.100 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.111 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.122 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.134 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.146 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.157 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.169 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.181 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.193 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.204 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.217 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.228 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.240 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.252 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.263 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.274 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.286 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.296 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.307 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.319 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.330 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.341 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.353 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.364 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.375 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.386 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.397 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.408 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.420 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.432 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.444 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.455 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.466 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.477 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.488 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.499 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.510 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.521 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.532 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.543 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.554 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.564 [INFO]    Mark: 5 sent!
2020-09-30 15:45:00.575 [INFO]    Mark: 5 sent!
